文件	行号	形态	原片段	修复后
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	280	isotope	⁶⁰Fe	$^{60}{\rm Fe}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	281	isotope	¹⁴⁷Pm	$^{147}{\rm Pm}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	290	isotope	²⁰⁹Bi	$^{209}{\rm Bi}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	301	isotope	²⁰⁹Bi	$^{209}{\rm Bi}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	311	isotope	²⁰Ne	$^{20}{\rm Ne}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	311	isotope	⁹⁰Zr	$^{90}{\rm Zr}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	311	isotope	⁹⁸Mo	$^{98}{\rm Mo}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	378	isotope	¹⁸⁷Os	$^{187}{\rm Os}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	378	isotope	¹⁸⁷Os	$^{187}{\rm Os}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	380	isotope	³H	$^{3}{\rm H}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	380	isotope	³He	$^{3}{\rm He}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	388	isotope	²⁰⁹Bi	$^{209}{\rm Bi}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	388	isotope	²⁰⁸Pb	$^{208}{\rm Pb}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	388	isotope	⁹⁰Zr	$^{90}{\rm Zr}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	388	isotope	¹³⁹La	$^{139}{\rm La}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	390	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	390	isotope	²²Ne	$^{22}{\rm Ne}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	401	isotope	⁷⁹Se	$^{79}{\rm Se}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/02_nuclear_physics.md	402	isotope	¹⁵¹Sm	$^{151}{\rm Sm}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	20	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	39	isotope	⁵⁶Fe	$^{56}{\rm Fe}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	48	isotope	⁵⁶Fe	$^{56}{\rm Fe}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	53	isotope	¹⁴²Nd	$^{142}{\rm Nd}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	54	isotope	¹⁴²Nd	$^{142}{\rm Nd}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	79	isotope	²²Ne	$^{22}{\rm Ne}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	83	isotope	¹⁴N	$^{14}{\rm N}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	85	isotope	²²Ne	$^{22}{\rm Ne}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	98	isotope	⁶²Ni	$^{62}{\rm Ni}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	98	isotope	⁶³Ni	$^{63}{\rm Ni}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	129	isotope	¹²C	$^{12}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	129	isotope	¹⁶O	$^{16}{\rm O}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	133	isotope	¹²C	$^{12}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	135	isotope	²²Ne	$^{22}{\rm Ne}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	135	isotope	²⁵Mg	$^{25}{\rm Mg}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	140	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	142	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	147	isotope	¹²C	$^{12}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	148	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	149	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	149	isotope	¹⁶O	$^{16}{\rm O}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	151	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	153	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	155	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	162	isotope	²²Ne	$^{22}{\rm Ne}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	162	isotope	²⁵Mg	$^{25}{\rm Mg}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	172	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	174	isotope	¹²C	$^{12}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	174	isotope	¹⁶O	$^{16}{\rm O}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	175	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	175	isotope	¹⁶O	$^{16}{\rm O}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	187	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	189	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	191	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	192	isotope	¹⁴N	$^{14}{\rm N}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	193	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	193	isotope	¹⁴N	$^{14}{\rm N}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	195	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	197	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	198	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	198	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	198	isotope	¹⁴N	$^{14}{\rm N}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	198	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	213	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	243	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	264	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	268	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	287	isotope	²²Ne	$^{22}{\rm Ne}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	300	isotope	²²Ne	$^{22}{\rm Ne}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	301	isotope	²²Ne	$^{22}{\rm Ne}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	303	isotope	²²Ne	$^{22}{\rm Ne}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	304	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	304	isotope	¹²C	$^{12}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	304	isotope	¹⁶O	$^{16}{\rm O}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	305	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	306	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	308	isotope	⁵⁶Fe	$^{56}{\rm Fe}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	333	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	335	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	338	isotope	¹²C	$^{12}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	339	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	340	isotope	¹⁴N	$^{14}{\rm N}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	345	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	346	isotope	¹⁴N	$^{14}{\rm N}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	347	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	347	isotope	¹⁴N	$^{14}{\rm N}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	349	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	362	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	362	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	366	supsub	ᵢₙᵢ	$_{ini}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	377	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	378	supsub	ᵢₙᵢ	$_{ini}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	390	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	391	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	396	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	396	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	406	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	407	isotope	¹²C	$^{12}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	407	isotope	¹⁶O	$^{16}{\rm O}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	412	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	412	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	420	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	422	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	423	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	429	supsub	ᵢₙᵢ	$_{ini}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	439	isotope	²²Ne	$^{22}{\rm Ne}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	439	isotope	²⁵Mg	$^{25}{\rm Mg}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	446	isotope	¹²C	$^{12}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	446	isotope	¹⁶O	$^{16}{\rm O}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	446	isotope	²²Ne	$^{22}{\rm Ne}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	446	isotope	²⁵Mg	$^{25}{\rm Mg}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/03_stellar_models.md	447	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	17	isotope	⁸⁵Kr	$^{85}{\rm Kr}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	17	isotope	¹⁵¹Sm	$^{151}{\rm Sm}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	34	isotope	⁸⁵Kr	$^{85}{\rm Kr}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	34	isotope	¹⁵¹Sm	$^{151}{\rm Sm}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	97	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	98	isotope	¹³C	$^{13}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	101	supsub	¹	$^{1}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	101	supsub	³	$^{3}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	152	isotope	⁹³Zr	$^{93}{\rm Zr}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	153	isotope	⁹³Zr	$^{93}{\rm Zr}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	153	isotope	⁹³Nb	$^{93}{\rm Nb}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	155	isotope	⁹³Zr	$^{93}{\rm Zr}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	155	isotope	⁹³Nb	$^{93}{\rm Nb}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	159	isotope	¹⁵¹Sm	$^{151}{\rm Sm}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	161	isotope	¹⁵¹Eu	$^{151}{\rm Eu}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	161	isotope	¹⁵¹Sm	$^{151}{\rm Sm}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	161	isotope	¹⁵²Sm	$^{152}{\rm Sm}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	162	isotope	¹⁵¹Eu	$^{151}{\rm Eu}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	164	isotope	¹⁵¹Sm	$^{151}{\rm Sm}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	168	isotope	⁸⁵Kr	$^{85}{\rm Kr}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	170	isotope	⁸⁵Kr	$^{85}{\rm Kr}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	171	isotope	⁸⁴Kr	$^{84}{\rm Kr}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	171	isotope	⁸⁵Rb	$^{85}{\rm Rb}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	171	isotope	⁸⁶Sr	$^{86}{\rm Sr}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	172	isotope	⁸⁴Kr	$^{84}{\rm Kr}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	172	isotope	⁸⁶Kr	$^{86}{\rm Kr}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	172	isotope	⁸⁷Rb	$^{87}{\rm Rb}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	175	isotope	⁸⁷Rb	$^{87}{\rm Rb}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	175	isotope	⁸⁷Rb	$^{87}{\rm Rb}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	177	isotope	¹²C	$^{12}{\rm C}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	177	isotope	¹⁶O	$^{16}{\rm O}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	183	isotope	²²Ne	$^{22}{\rm Ne}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	183	isotope	²⁵Mg	$^{25}{\rm Mg}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	190	isotope	¹⁵¹Sm	$^{151}{\rm Sm}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	192	isotope	¹⁵¹Sm	$^{151}{\rm Sm}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	193	isotope	¹⁵¹Sm	$^{151}{\rm Sm}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	193	supsub-greek	β⁻	$\beta^{-}$
03_stellar-nucleosynthesis/0017_kaeppeler-2011/literature_analysis/04_observational_constraints.md	194	isotope	¹⁵¹Eu	$^{151}{\rm Eu}$
